recommendation_id,recommendation_type,title,action_text,score,confidence,status,created_ts,updated_ts,advisor_id,household_id,opportunity_id,prediction_id,playbook_id
REC00000369,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.5763,0.8571,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0121,HH01700,OPP00000369,PRED00000484,PB003
REC00000370,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.6251,0.8035,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0121,HH01694,OPP00000370,PRED00000482,PB002
REC00000371,AUM Retention,Recommended action: AUM Retention,Apply best-practice playbook for advisor growth.,0.7923,0.7114,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0121,HH01686,OPP00000371,PRED00000482,PB003
REC00000372,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.6397,0.7793,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0122,HH01706,OPP00000372,PRED00000487,PB001
REC00000373,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.8176,0.9495,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0122,HH01706,OPP00000373,PRED00000488,PB003
REC00000374,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.9002,0.6918,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0123,HH01720,OPP00000374,PRED00000492,PB002
REC00000375,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.634,0.8043,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0123,HH01722,OPP00000375,PRED00000489,PB002
REC00000376,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.9319,0.7539,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0123,HH01715,OPP00000376,PRED00000489,PB002
REC00000377,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.9079,0.9273,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0124,HH01727,OPP00000377,PRED00000495,PB002
REC00000378,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.7883,0.7056,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0124,HH01728,OPP00000378,PRED00000495,PB002
REC00000379,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.865,0.6929,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0125,HH01741,OPP00000379,PRED00000500,PB003
REC00000380,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.9141,0.705,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0125,HH01743,OPP00000380,PRED00000499,PB003
REC00000381,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.9705,0.7956,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0125,HH01736,OPP00000381,PRED00000499,PB003
REC00000382,Managed Account Expansion,Recommended action: Managed Account Expansion,Increase prospecting activity for AGP goals.,0.5884,0.7302,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0126,HH01760,OPP00000382,PRED00000504,PB001
REC00000383,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.7593,0.8316,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0126,HH01758,OPP00000383,PRED00000502,PB003
REC00000384,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.5892,0.8559,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0127,HH01763,OPP00000384,PRED00000508,PB001
REC00000385,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.8718,0.8413,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0127,HH01772,OPP00000385,PRED00000507,PB003
REC00000386,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.743,0.91,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0127,HH01762,OPP00000386,PRED00000505,PB001
REC00000387,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.5671,0.9141,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0127,HH01770,OPP00000387,PRED00000506,PB002
REC00000388,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.5039,0.9013,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0128,HH01788,OPP00000388,PRED00000510,PB001
REC00000389,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.9598,0.7015,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0128,HH01787,OPP00000389,PRED00000509,PB001
REC00000390,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.763,0.7703,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0128,HH01777,OPP00000390,PRED00000509,PB002
REC00000391,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.6954,0.837,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0129,HH01799,OPP00000391,PRED00000513,PB002
REC00000392,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.949,0.7004,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0129,HH01805,OPP00000392,PRED00000513,PB003
REC00000393,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.6784,0.6643,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0129,HH01806,OPP00000393,PRED00000516,PB003
REC00000394,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.6034,0.7926,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0129,HH01795,OPP00000394,PRED00000516,PB002
REC00000395,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.6006,0.8444,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0130,HH01809,OPP00000395,PRED00000518,PB002
REC00000396,AUM Retention,Recommended action: AUM Retention,Apply best-practice playbook for advisor growth.,0.6096,0.6784,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0130,HH01816,OPP00000396,PRED00000519,PB001
REC00000397,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.745,0.7651,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0130,HH01808,OPP00000397,PRED00000518,PB002
REC00000398,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.7551,0.9047,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0130,HH01809,OPP00000398,PRED00000518,PB002
REC00000399,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.834,0.8323,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0131,HH01830,OPP00000399,PRED00000522,PB001
REC00000400,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.7595,0.7029,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0131,HH01828,OPP00000400,PRED00000524,PB002
REC00000401,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.5997,0.9403,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0131,HH01821,OPP00000401,PRED00000523,PB001
REC00000402,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.6374,0.7765,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0131,HH01827,OPP00000402,PRED00000522,PB002
REC00000403,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.5221,0.6863,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0132,HH01838,OPP00000403,PRED00000527,PB002
REC00000404,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.8984,0.8605,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0132,HH01842,OPP00000404,PRED00000528,PB003
REC00000405,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.8389,0.7462,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0132,HH01843,OPP00000405,PRED00000526,PB002
REC00000406,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.6782,0.7462,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0132,HH01839,OPP00000406,PRED00000528,PB003
REC00000407,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.5893,0.8666,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0133,HH01855,OPP00000407,PRED00000532,PB003
REC00000408,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.7333,0.8245,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0133,HH01849,OPP00000408,PRED00000529,PB002
REC00000409,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.9528,0.9048,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0134,HH01863,OPP00000409,PRED00000535,PB001
REC00000410,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.9632,0.757,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0134,HH01862,OPP00000410,PRED00000536,PB002
REC00000411,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.679,0.8106,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0134,HH01860,OPP00000411,PRED00000536,PB003
REC00000412,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.7939,0.9095,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0135,HH01883,OPP00000412,PRED00000539,PB001
REC00000413,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.637,0.9104,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0135,HH01880,OPP00000413,PRED00000537,PB003
REC00000414,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.9625,0.8308,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0135,HH01878,OPP00000414,PRED00000537,PB002
REC00000415,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.7615,0.8531,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0135,HH01885,OPP00000415,PRED00000538,PB002
REC00000416,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.9074,0.7664,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0136,HH01892,OPP00000416,PRED00000543,PB002
REC00000417,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.9669,0.928,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0136,HH01887,OPP00000417,PRED00000541,PB002
REC00000418,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.7618,0.8739,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0136,HH01893,OPP00000418,PRED00000544,PB003
REC00000419,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Apply best-practice playbook for advisor growth.,0.7661,0.8364,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0137,HH01901,OPP00000419,PRED00000546,PB001
REC00000420,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.5501,0.6614,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0137,HH01908,OPP00000420,PRED00000545,PB003
REC00000421,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.5167,0.6826,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0138,HH01914,OPP00000421,PRED00000550,PB002
REC00000422,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.5449,0.8597,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0138,HH01916,OPP00000422,PRED00000550,PB001
REC00000423,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.8207,0.6694,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0139,HH01927,OPP00000423,PRED00000556,PB003
REC00000424,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.9006,0.7958,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0139,HH01925,OPP00000424,PRED00000553,PB003
REC00000425,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.6714,0.7784,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0139,HH01932,OPP00000425,PRED00000553,PB003
REC00000426,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.8845,0.7116,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0140,HH01946,OPP00000426,PRED00000560,PB002
REC00000427,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.8676,0.7506,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0140,HH01945,OPP00000427,PRED00000557,PB003
REC00000428,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.8644,0.684,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0140,HH01945,OPP00000428,PRED00000559,PB002
REC00000429,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.9501,0.749,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0140,HH01936,OPP00000429,PRED00000560,PB003
REC00000430,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.8813,0.9392,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0141,HH01953,OPP00000430,PRED00000562,PB003
REC00000431,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.5241,0.8916,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0141,HH01958,OPP00000431,PRED00000562,PB001
REC00000432,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.9636,0.7419,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0141,HH01954,OPP00000432,PRED00000564,PB001
REC00000433,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.8975,0.7918,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0142,HH01973,OPP00000433,PRED00000565,PB001
REC00000434,Managed Account Expansion,Recommended action: Managed Account Expansion,Increase prospecting activity for AGP goals.,0.9515,0.7348,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0142,HH01973,OPP00000434,PRED00000568,PB002
REC00000435,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.7197,0.725,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0142,HH01972,OPP00000435,PRED00000568,PB002
REC00000436,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.742,0.8743,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0142,HH01966,OPP00000436,PRED00000565,PB001
REC00000437,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.9072,0.9328,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0143,HH01981,OPP00000437,PRED00000571,PB003
REC00000438,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.6484,0.8562,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0143,HH01981,OPP00000438,PRED00000570,PB003
REC00000439,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.9786,0.7157,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0144,HH01987,OPP00000439,PRED00000576,PB001
REC00000440,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.7603,0.9003,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0144,HH01992,OPP00000440,PRED00000574,PB001
REC00000441,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.5909,0.8053,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0145,HH01999,OPP00000441,PRED00000578,PB002
REC00000442,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.6871,0.6973,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0145,HH02003,OPP00000442,PRED00000579,PB001
REC00000443,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.8927,0.826,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0145,HH02009,OPP00000443,PRED00000580,PB003
REC00000444,Managed Account Expansion,Recommended action: Managed Account Expansion,Increase prospecting activity for AGP goals.,0.969,0.7773,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0145,HH02005,OPP00000444,PRED00000577,PB003
REC00000445,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.8811,0.8484,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0146,HH02027,OPP00000445,PRED00000583,PB001
REC00000446,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.676,0.729,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0146,HH02013,OPP00000446,PRED00000581,PB002
REC00000447,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.9058,0.7901,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0146,HH02019,OPP00000447,PRED00000584,PB002
REC00000448,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.7283,0.7366,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0146,HH02026,OPP00000448,PRED00000582,PB001
REC00000449,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.9061,0.683,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0147,HH02029,OPP00000449,PRED00000588,PB003
REC00000450,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.6166,0.8353,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0147,HH02032,OPP00000450,PRED00000585,PB003
REC00000451,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.6926,0.9148,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0147,HH02033,OPP00000451,PRED00000586,PB001
REC00000452,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.6583,0.7403,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0147,HH02029,OPP00000452,PRED00000585,PB003
REC00000453,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.887,0.6621,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0148,HH02051,OPP00000453,PRED00000589,PB001
REC00000454,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.7289,0.8776,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0148,HH02058,OPP00000454,PRED00000591,PB001
REC00000455,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.7235,0.7512,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0148,HH02054,OPP00000455,PRED00000592,PB002
REC00000456,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.9646,0.6751,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0148,HH02056,OPP00000456,PRED00000591,PB003
REC00000457,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.9177,0.9136,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0149,HH02061,OPP00000457,PRED00000595,PB003
REC00000458,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.5787,0.6777,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0149,HH02062,OPP00000458,PRED00000596,PB001
REC00000459,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.8557,0.811,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0149,HH02066,OPP00000459,PRED00000593,PB002
REC00000460,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.8178,0.6542,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0150,HH02081,OPP00000460,PRED00000600,PB003
REC00000461,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.7251,0.6728,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0150,HH02080,OPP00000461,PRED00000598,PB003
REC00000462,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.9416,0.8727,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0150,HH02077,OPP00000462,PRED00000598,PB001
REC00000463,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.7099,0.8818,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0151,HH02087,OPP00000463,PRED00000604,PB003
REC00000464,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.979,0.8763,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0151,HH02094,OPP00000464,PRED00000601,PB003
REC00000465,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.6032,0.8271,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0151,HH02095,OPP00000465,PRED00000603,PB001
REC00000466,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.686,0.768,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0151,HH02095,OPP00000466,PRED00000601,PB003
REC00000467,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.8312,0.8569,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0152,HH02106,OPP00000467,PRED00000606,PB001
REC00000468,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.5533,0.7887,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0152,HH02111,OPP00000468,PRED00000608,PB001
REC00000469,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.7986,0.7927,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0153,HH02121,OPP00000469,PRED00000609,PB002
REC00000470,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.9082,0.7003,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0153,HH02123,OPP00000470,PRED00000611,PB001
REC00000471,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.9611,0.8945,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0153,HH02127,OPP00000471,PRED00000611,PB002
REC00000472,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.8871,0.7514,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0154,HH02131,OPP00000472,PRED00000614,PB002
REC00000473,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.7052,0.7541,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0154,HH02134,OPP00000473,PRED00000616,PB001
REC00000474,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.9677,0.7225,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0154,HH02138,OPP00000474,PRED00000614,PB003
REC00000475,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.9706,0.7097,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0154,HH02132,OPP00000475,PRED00000616,PB002
REC00000476,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Apply best-practice playbook for advisor growth.,0.9196,0.799,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0155,HH02143,OPP00000476,PRED00000620,PB001
REC00000477,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.669,0.8771,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0155,HH02149,OPP00000477,PRED00000620,PB003
REC00000478,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.6778,0.8618,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0155,HH02147,OPP00000478,PRED00000619,PB002
REC00000479,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.8365,0.8645,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0155,HH02152,OPP00000479,PRED00000617,PB003
REC00000480,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.927,0.7928,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0156,HH02165,OPP00000480,PRED00000623,PB001
REC00000481,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.9432,0.8686,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0156,HH02159,OPP00000481,PRED00000622,PB002
REC00000482,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.7863,0.658,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0156,HH02161,OPP00000482,PRED00000622,PB001
REC00000483,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.5913,0.7421,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0157,HH02168,OPP00000483,PRED00000625,PB002
REC00000484,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.7221,0.6686,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0157,HH02178,OPP00000484,PRED00000625,PB003
REC00000485,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.5694,0.7734,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0157,HH02173,OPP00000485,PRED00000626,PB001
REC00000486,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.6436,0.8168,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0158,HH02186,OPP00000486,PRED00000631,PB003
REC00000487,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.6283,0.8859,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0158,HH02181,OPP00000487,PRED00000629,PB002
REC00000488,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.5931,0.806,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0159,HH02199,OPP00000488,PRED00000636,PB001
REC00000489,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.6786,0.8426,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0159,HH02196,OPP00000489,PRED00000633,PB003
REC00000490,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.6725,0.9189,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0159,HH02200,OPP00000490,PRED00000636,PB003
REC00000491,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.5082,0.8663,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0159,HH02194,OPP00000491,PRED00000636,PB003
